,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster_length0,cluster_length1,cluster_length2,cluster_length3,cluster_length4,cluster_length5,cluster_length6,cluster_length7,cluster_length8,cluster_length9
328,4.3401,5.4248,4.5513,4.4413,4.5918,4.3915,4.4225,5.8794,4.5045,4.6799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
329,4.3401,5.4949,4.5544,4.4498,4.5918,4.3947,4.4237,5.9747,4.5157,4.6799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
330,4.3439,5.5017,4.5544,4.451,4.5918,4.3947,4.4248,6.1273,4.5214,4.684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
331,4.3458,5.5302,4.556,4.466,4.5935,4.399,4.4271,6.3089,4.5302,4.684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
332,4.3468,5.5735,4.5591,4.4672,4.5935,4.4023,4.4318,6.3565,4.5302,4.6861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
333,4.3487,5.6882,4.5638,4.4763,4.6021,4.4056,4.4318,6.7122,4.5361,4.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
334,4.3497,5.6882,4.5654,4.4763,4.6021,4.4056,4.4353,6.7122,4.5361,4.6904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
335,4.3497,5.7011,4.567,4.4802,4.6055,4.4067,4.4425,7.3354,4.5376,4.699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
336,4.3516,5.7932,4.5686,4.4828,4.6216,4.4067,4.4437,7.4855,4.5436,4.7011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
337,4.3536,5.8097,4.5719,4.4828,4.6216,4.4078,4.4449,7.8097,4.5513,4.7011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
338,4.3546,6.1331,4.5735,4.4855,4.6216,4.4123,4.4486,7.9469,4.5544,4.7055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
339,4.3546,6.3344,4.5735,4.4895,4.6271,4.4123,4.4486,7.9469,4.5591,4.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
340,4.3565,6.6882,4.5784,4.4989,4.6364,4.4123,4.4498,8.2226,4.5591,4.7167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
341,4.3575,6.7852,4.5867,4.5157,4.6402,4.4134,4.4522,8.6778,4.5638,4.7212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
342,4.3575,7.3152,4.5867,4.5186,4.6478,4.4168,4.4522,-1,4.567,4.7258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
343,4.3595,-1,4.5901,4.5243,4.6478,4.4168,4.4572,-1,4.567,4.7328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
344,4.3595,-1,4.5901,4.5243,4.6498,4.4168,4.4572,-1,4.5702,4.7328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
345,4.3595,-1,4.5918,4.5317,4.6635,4.4168,4.4622,-1,4.5735,4.7352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
346,4.3605,-1,4.5969,4.5317,4.6635,4.4179,4.4622,-1,4.5735,4.7447,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
347,4.3615,-1,4.5986,4.5391,4.6716,4.4214,4.4634,-1,4.5735,4.752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
348,4.3635,-1,4.6021,4.5467,4.6778,4.4225,4.4672,-1,4.5817,4.757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
349,4.3635,-1,4.6126,4.5513,4.6861,4.4225,4.4685,-1,4.5935,4.762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
350,4.3635,-1,4.6126,4.5735,4.6882,4.4225,4.4698,-1,4.5952,4.767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
351,4.3655,-1,4.6126,4.5834,4.6925,4.4271,4.4711,-1,4.6108,4.7696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
352,4.3655,-1,4.618,4.5986,4.6946,4.4486,4.4737,-1,4.6108,4.7825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
353,4.3665,-1,4.6234,4.6126,4.6968,4.451,4.4789,-1,4.6144,4.7852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
354,4.3675,-1,4.6289,4.6216,4.699,4.4522,4.4802,-1,4.6144,4.7905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
355,4.3726,-1,4.6308,4.6459,4.7122,4.4535,4.4815,-1,4.6216,4.7959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
356,4.3726,-1,4.6326,4.6498,4.7122,4.4547,4.4895,-1,4.6289,4.7986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
357,4.3726,-1,4.6383,4.6517,4.719,4.4547,4.4908,-1,4.6308,4.7986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
358,4.3726,-1,4.644,4.6576,4.7212,4.4572,4.4935,-1,4.6364,4.8013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
359,4.3737,-1,4.644,4.6596,4.7212,4.4609,4.4949,-1,4.6421,4.8097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
360,4.3757,-1,4.6478,4.6635,4.7258,4.4622,4.4962,-1,4.6421,4.8097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
361,4.3809,-1,4.6536,4.6696,4.7305,4.4622,4.5017,-1,4.6576,4.8097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
362,4.3851,-1,4.6596,4.6757,4.7328,4.4634,4.5045,-1,4.6576,4.8097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
363,4.3851,-1,4.6596,4.6778,4.7399,4.4672,4.5157,-1,4.6635,4.8239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
364,4.3872,-1,4.6615,4.6819,4.7496,4.4672,4.5229,-1,4.6676,4.8327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
365,4.3872,-1,4.6757,4.6882,4.762,4.4698,4.5272,-1,4.6696,4.8477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
366,4.3872,-1,4.6799,4.6904,4.7696,4.4698,4.5272,-1,4.6716,4.8539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
367,4.3883,-1,4.6925,4.7011,4.7747,4.4711,4.5331,-1,4.6778,4.8539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
368,4.4001,-1,4.6946,4.7055,4.7905,4.4711,4.5331,-1,4.6778,4.8633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
369,4.4012,-1,4.7011,4.719,4.7986,4.4724,4.5331,-1,4.6925,4.8794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
370,4.4012,-1,4.7055,4.7258,4.7986,4.4737,4.5331,-1,4.6946,4.8962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
371,4.4045,-1,4.7077,4.7282,4.8069,4.4737,4.5376,-1,4.7011,4.9031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
372,4.4056,-1,4.7122,4.7305,4.8097,4.4763,4.5376,-1,4.71,4.9066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
373,4.4056,-1,4.7144,4.7352,4.8153,4.4802,4.5391,-1,4.7122,4.9066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
374,4.4056,-1,4.719,4.7423,4.8182,4.4855,4.5406,-1,4.7167,4.9318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
375,4.4067,-1,4.7258,4.752,4.8182,4.4935,4.5421,-1,4.7167,4.9393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
376,4.4134,-1,4.7282,4.7645,4.8239,4.4949,4.5513,-1,4.7282,4.9469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
377,4.4145,-1,4.7328,4.7799,4.8268,4.5045,4.5528,-1,4.7352,4.9788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
378,4.4168,-1,4.7352,4.7932,4.8297,4.5129,4.5575,-1,4.7375,5.0035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
379,4.4225,-1,4.7352,4.8041,4.8327,4.5214,4.5622,-1,4.7545,5.0128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
380,4.4248,-1,4.7352,4.8153,4.8327,4.5214,4.567,-1,4.762,5.0292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
381,4.4283,-1,4.7423,4.8153,4.8416,4.5272,4.5686,-1,4.7645,5.041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
382,4.4377,-1,4.7423,4.8508,4.8447,4.5272,4.5686,-1,4.7721,5.0615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
383,4.4437,-1,4.757,4.857,4.8477,4.5272,4.5719,-1,4.7747,5.0625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
384,4.4437,-1,4.762,4.857,4.8508,4.5272,4.5719,-1,4.7852,5.0625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
385,4.4522,-1,4.7799,4.8761,4.857,4.5331,4.5735,-1,4.7932,5.0625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
386,4.4547,-1,4.7852,4.8861,4.8633,4.5331,4.5768,-1,4.7986,5.0706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
387,4.4572,-1,4.7986,4.8962,4.8665,4.5346,4.58,-1,4.7986,5.0757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
388,4.4597,-1,4.8013,4.9245,4.8729,4.5361,4.585,-1,4.8041,5.083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
389,4.4597,-1,4.8097,4.9318,4.8761,4.5376,4.585,-1,4.8097,5.0857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
390,4.4634,-1,4.8182,4.9431,4.8761,4.5406,4.585,-1,4.8097,5.0942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
391,4.4634,-1,4.8182,4.9747,4.8761,4.5421,4.5867,-1,4.8153,5.1068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392,4.4647,-1,4.8239,4.983,4.8761,4.5513,4.5935,-1,4.8153,5.1451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
393,4.4685,-1,4.8297,4.9872,4.8928,4.5544,4.5935,-1,4.8182,5.1871,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
394,4.4685,-1,4.8356,5.0079,4.8928,4.5575,4.6003,-1,4.8182,5.1952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
395,4.4737,-1,4.8386,5.0128,4.8962,4.5638,4.6055,-1,4.8268,5.1952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
396,4.475,-1,4.8416,5.0218,4.9136,4.5784,4.6073,-1,4.8297,5.1965,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
397,4.475,-1,4.8508,5.0625,4.9172,4.5834,4.6073,-1,4.8697,5.1986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
398,4.475,-1,4.8601,5.0731,4.9208,4.5834,4.6073,-1,4.8697,5.219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
399,4.4789,-1,4.8729,5.0747,4.9469,4.585,4.6073,-1,4.8729,5.2204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
400,4.4802,-1,4.8861,5.0931,4.9706,4.5918,4.6108,-1,4.8761,5.2306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
401,4.4828,-1,4.8861,5.1079,4.9957,4.5935,4.618,-1,4.8861,5.248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
402,4.4828,-1,4.8894,5.1624,5.0092,4.5952,4.6271,-1,4.8894,5.2815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
403,4.4855,-1,4.8996,5.1624,5.025,4.6108,4.6383,-1,4.8962,5.2823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
404,4.4881,-1,4.9031,5.1898,5.0467,4.6108,4.6459,-1,4.8962,5.2857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
405,4.4895,-1,4.9136,5.1965,5.0526,4.6108,4.6478,-1,4.8996,5.2993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
406,4.4895,-1,4.9172,5.2204,5.0555,4.6144,4.6498,-1,4.9066,5.3179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
407,4.4908,-1,4.9208,5.2204,5.0615,4.6144,4.6556,-1,4.9101,5.3215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408,4.4935,-1,4.9281,5.3335,5.0625,4.6198,4.6576,-1,4.9172,5.3288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
409,4.4989,-1,4.9393,5.3363,5.0625,4.6253,4.6615,-1,4.9281,5.3401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
410,4.5072,-1,4.9431,5.3757,5.0778,4.6271,4.6615,-1,4.9431,5.3605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
411,4.5072,-1,4.9508,5.4895,5.0857,4.6326,4.6737,-1,4.9508,5.3757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
412,4.5086,-1,4.9586,5.5017,5.1385,4.6364,4.6757,-1,4.9706,5.4522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
413,4.51,-1,4.9626,5.6882,5.1397,4.6459,4.6757,-1,4.9788,5.4763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
414,4.5143,-1,4.983,5.699,5.1409,4.6635,4.6757,-1,4.9872,5.4868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
415,4.5157,-1,5.0,5.762,5.2013,4.6635,4.6778,-1,4.9872,5.4989,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
416,4.5171,-1,5.0114,5.9245,5.2034,4.6655,4.6799,-1,5.0329,5.5003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
417,4.5186,-1,5.0306,6.214,5.2041,4.6696,4.6882,-1,5.0395,5.5482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
418,4.5214,-1,5.0443,6.2716,5.2147,4.6696,4.6968,-1,5.0424,5.6021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
419,4.5214,-1,5.0625,6.4486,5.2373,4.6716,4.7011,-1,5.0535,5.6326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
420,4.5243,-1,5.0625,6.4711,5.2848,4.6737,4.7011,-1,5.0625,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
421,4.5272,-1,5.0799,6.8268,5.2941,4.684,4.7011,-1,5.0778,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
422,4.5287,-1,5.0857,7.0419,5.3072,4.6861,4.7033,-1,5.082,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
423,4.5302,-1,5.0878,7.2104,5.3556,4.6904,4.7055,-1,5.0867,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
424,4.5331,-1,5.118,7.3645,5.3556,4.7033,4.7055,-1,5.1238,5.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
425,4.5361,-1,5.1198,7.3958,5.3556,4.7033,4.7077,-1,5.1397,5.7077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
426,4.5421,-1,5.15,7.51,5.383,4.7055,4.7077,-1,5.1409,5.7167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
427,4.5436,-1,5.2147,7.5391,5.4078,4.71,4.7122,-1,5.2076,5.7305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
428,4.5452,-1,5.2541,7.5391,5.4237,4.7212,4.719,-1,5.219,5.7447,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
429,4.5467,-1,5.289,7.5784,5.4498,4.7212,4.7282,-1,5.2765,5.7825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
430,4.5513,-1,5.3036,8.1831,5.4802,4.7258,4.7352,-1,5.2857,5.7986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
431,4.5638,-1,5.3224,8.2182,5.5391,4.7282,4.7447,-1,5.2882,5.8894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432,4.5817,-1,5.3354,-1,5.6108,4.7328,4.7471,-1,5.2916,6.0348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
433,4.585,-1,5.3497,-1,5.6345,4.7352,4.7471,-1,5.3179,6.0453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
434,4.585,-1,5.3904,-1,5.6421,4.7352,4.7471,-1,5.3242,6.0526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
435,4.585,-1,5.4179,-1,5.6882,4.7352,4.752,-1,5.3325,6.1379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
436,4.5918,-1,5.4225,-1,5.6882,4.7399,4.7545,-1,5.3335,6.2418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
437,4.6003,-1,5.4318,-1,5.6882,4.7545,4.762,-1,5.3354,6.3344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
438,4.6091,-1,5.4609,-1,5.7282,4.757,4.767,-1,5.3401,6.3536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
439,4.6126,-1,5.4622,-1,5.7305,4.757,4.7721,-1,5.3497,6.3565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
440,4.6126,-1,5.4776,-1,5.7305,4.7645,4.7747,-1,5.3585,6.4134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
441,4.6198,-1,5.4921,-1,5.7305,4.767,4.7852,-1,5.383,6.4318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
442,4.6289,-1,5.5186,-1,5.7305,4.7721,4.7905,-1,5.3925,6.4802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
443,4.6289,-1,5.52,-1,5.8297,4.7799,4.7932,-1,5.3958,6.5072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
444,4.6308,-1,5.5918,-1,5.9706,4.7932,4.7932,-1,5.4001,6.6676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
445,4.6326,-1,5.6144,-1,5.9872,4.8041,4.8041,-1,5.4881,6.6676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
446,4.6345,-1,5.6882,-1,6.3401,4.8069,4.821,-1,5.4949,6.6676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
447,4.6478,-1,5.7167,-1,6.3565,4.8153,4.8268,-1,5.5017,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
448,4.6556,-1,5.7305,-1,6.3565,4.8153,4.8297,-1,5.5186,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
449,4.6576,-1,5.7375,-1,6.3936,4.8268,4.8356,-1,5.5406,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
450,4.6596,-1,5.9136,-1,6.5072,4.8268,4.8508,-1,5.5834,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
451,4.6696,-1,6.058,-1,6.5768,4.8416,4.8601,-1,5.6383,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
452,4.6696,-1,6.0701,-1,6.6676,4.8447,4.8665,-1,5.6882,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
453,4.6716,-1,6.0862,-1,6.6925,4.8477,4.8697,-1,5.6882,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
454,4.6737,-1,6.0862,-1,6.7122,4.8508,4.8729,-1,5.6882,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
455,4.6882,-1,6.262,-1,6.7122,4.8508,4.8794,-1,5.6882,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
456,4.6946,-1,6.4949,-1,6.7122,4.8761,4.8894,-1,5.7305,6.7852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
457,4.7011,-1,6.5114,-1,6.7122,4.8861,4.8928,-1,5.7328,6.7852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
458,4.7055,-1,6.5768,-1,6.7122,4.9172,4.8928,-1,5.7932,7.0716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
459,4.7077,-1,6.6676,-1,6.7122,4.9208,4.8962,-1,5.8416,7.2449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
460,4.7077,-1,6.6925,-1,6.7122,4.9281,4.9066,-1,5.8416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
461,4.71,-1,6.7122,-1,6.7122,4.9355,4.9066,-1,5.8794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
462,4.7167,-1,6.7122,-1,6.7122,4.9355,4.9066,-1,6.202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
463,4.7167,-1,6.7122,-1,6.7122,4.9393,4.9136,-1,6.4949,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
464,4.7235,-1,6.7122,-1,6.7122,4.9431,4.9136,-1,6.6676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
465,4.7305,-1,6.7122,-1,6.7122,4.9547,4.9355,-1,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466,4.7305,-1,6.7122,-1,6.7122,4.9547,4.9469,-1,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
467,4.7352,-1,6.7122,-1,6.7122,4.9666,4.9666,-1,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
468,4.7352,-1,6.7122,-1,6.7122,4.9666,4.9706,-1,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
469,4.7375,-1,6.7122,-1,6.7122,4.9747,4.9706,-1,6.7122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470,4.7375,-1,6.7122,-1,6.7122,4.9872,4.9706,-1,6.7852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
471,4.7399,-1,6.7122,-1,6.7852,4.9914,4.9706,-1,6.7852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,4.7471,-1,6.7122,-1,6.7852,4.9914,4.9747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473,4.7471,-1,6.7122,-1,6.9547,4.9957,4.9788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
474,4.752,-1,6.7852,-1,-1,5.0035,4.983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
475,4.7595,-1,6.9547,-1,-1,5.0035,5.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
476,4.762,-1,-1,-1,-1,5.0106,5.0092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477,4.762,-1,-1,-1,-1,5.0128,5.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
478,4.7721,-1,-1,-1,-1,5.0227,5.0227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
479,4.7799,-1,-1,-1,-1,5.0237,5.025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
480,4.7852,-1,-1,-1,-1,5.0315,5.0339,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
481,4.7852,-1,-1,-1,-1,5.0467,5.0625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
482,4.7986,-1,-1,-1,-1,5.0477,5.065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
483,4.7986,-1,-1,-1,-1,5.0615,5.0685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
484,4.8041,-1,-1,-1,-1,5.065,5.0857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
485,4.8041,-1,-1,-1,-1,5.0706,5.0878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
486,4.8125,-1,-1,-1,-1,5.0706,5.0969,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
487,4.8153,-1,-1,-1,-1,5.0778,5.098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
488,4.821,-1,-1,-1,-1,5.0899,5.1325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
489,4.8239,-1,-1,-1,-1,5.0991,5.1593,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
490,4.8297,-1,-1,-1,-1,5.0991,5.1931,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
491,4.8297,-1,-1,-1,-1,5.1002,5.1972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
492,4.8386,-1,-1,-1,-1,5.1146,5.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
493,4.8416,-1,-1,-1,-1,5.1273,5.2076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
494,4.8447,-1,-1,-1,-1,5.1308,5.209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
495,4.8477,-1,-1,-1,-1,5.1463,5.2104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
496,4.8477,-1,-1,-1,-1,5.1475,5.2262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
497,4.8539,-1,-1,-1,-1,5.1518,5.2343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
498,4.8539,-1,-1,-1,-1,5.153,5.2351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
499,4.857,-1,-1,-1,-1,5.1543,5.2366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
500,4.8665,-1,-1,-1,-1,5.1637,5.2449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
501,4.8761,-1,-1,-1,-1,5.1952,5.2457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
502,4.8996,-1,-1,-1,-1,5.2,5.2573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
503,4.9066,-1,-1,-1,-1,5.2161,5.3152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
504,4.9066,-1,-1,-1,-1,5.2262,5.3215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
505,4.9066,-1,-1,-1,-1,5.2366,5.327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
506,4.9101,-1,-1,-1,-1,5.2434,5.3556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
507,4.9172,-1,-1,-1,-1,5.2526,5.3665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
508,4.9172,-1,-1,-1,-1,5.2782,5.3788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
509,4.9318,-1,-1,-1,-1,5.2798,5.4056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
510,4.9318,-1,-1,-1,-1,5.2882,5.4112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
511,4.9355,-1,-1,-1,-1,5.2967,5.4112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
