,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster_length0,cluster_length1,cluster_length2,cluster_length3,cluster_length4,cluster_length5,cluster_length6,cluster_length7,cluster_length8,cluster_length9
341,3.2549,4.1475,-1,3.2351,4.3768,3.2097,-1,3.3788,3.475,3.2351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
342,3.2549,4.153,-1,3.2366,4.4045,3.2104,-1,3.3788,3.475,3.2351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
343,3.2557,4.1599,-1,3.2396,4.4191,3.2104,-1,3.382,3.475,3.2358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
344,3.2581,4.1713,-1,3.2396,4.4425,3.2104,-1,3.384,3.4789,3.2358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
345,3.2581,4.2396,-1,3.2396,4.4498,3.2104,-1,3.3851,3.4789,3.2366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
346,3.2596,4.2403,-1,3.2411,4.5017,3.2125,-1,3.3851,3.4828,3.2373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
347,3.2612,4.3487,-1,3.2426,4.5017,3.2132,-1,3.3872,3.4828,3.2381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
348,3.2612,4.3883,-1,3.2434,4.5638,3.2132,-1,3.3893,3.4828,3.2388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
349,3.2644,4.3883,-1,3.2434,4.6003,3.214,-1,3.3904,3.4841,3.2388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
350,3.2644,4.4045,-1,3.2441,4.6253,3.2161,-1,3.3958,3.4855,3.2403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
351,3.266,4.4283,-1,3.2457,4.6459,3.2161,-1,3.3969,3.4855,3.2403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
352,3.2668,4.4306,-1,3.2464,4.6737,3.2175,-1,3.3969,3.4908,3.2403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
353,3.2716,4.4425,-1,3.2472,4.6925,3.2182,-1,3.399,3.4935,3.2426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
354,3.2716,4.4895,-1,3.248,4.71,3.2182,-1,3.4001,3.4989,3.2449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
355,3.2716,4.4935,-1,3.248,4.7773,3.219,-1,3.4023,3.4989,3.2457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
356,3.2716,4.6308,-1,3.2487,4.7959,3.2197,-1,3.4045,3.5031,3.2495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
357,3.2733,4.6364,-1,3.2487,4.857,3.2204,-1,3.4101,3.5058,3.2503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
358,3.2741,4.7595,-1,3.2495,4.8697,3.2218,-1,3.4123,3.51,3.251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
359,3.2757,4.7959,-1,3.2495,4.8729,3.2218,-1,3.4123,3.5186,3.251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
360,3.2757,4.8239,-1,3.2503,4.9245,3.2226,-1,3.4123,3.5214,3.2526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
361,3.2757,4.9136,-1,3.2503,4.9706,3.2233,-1,3.4145,3.5229,3.2549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
362,3.2765,4.9586,-1,3.2503,5.0605,3.2233,-1,3.4145,3.5229,3.2549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
363,3.279,5.0386,-1,3.2526,5.1068,3.224,-1,3.4145,3.5243,3.2565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
364,3.2815,5.0665,-1,3.2526,5.1487,3.2248,-1,3.4179,3.5302,3.2565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
365,3.2823,5.0931,-1,3.2534,5.2933,3.2248,-1,3.4214,3.5331,3.2573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
366,3.2848,5.1361,-1,3.2541,5.4318,3.2255,-1,3.4214,3.5406,3.2573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
367,3.2848,5.4202,-1,3.2549,6.0799,3.2262,-1,3.4214,3.5406,3.2588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
368,3.2857,6.4449,-1,3.2557,6.3665,3.2269,-1,3.4225,3.5436,3.2588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
369,3.2857,-1,-1,3.2557,6.4168,3.2269,-1,3.4248,3.5452,3.2596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
370,3.2857,-1,-1,3.2557,6.6126,3.2284,-1,3.4248,3.5482,3.2596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
371,3.2907,-1,-1,3.2565,7.091,3.2306,-1,3.426,3.5482,3.2612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
372,3.2916,-1,-1,3.2581,7.1884,3.2306,-1,3.4271,3.5498,3.2612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
373,3.2924,-1,-1,3.2588,7.4437,3.2306,-1,3.4283,3.5513,3.2612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
374,3.2924,-1,-1,3.2596,7.5045,3.2306,-1,3.4318,3.5513,3.2628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
375,3.2933,-1,-1,3.2604,7.51,3.2321,-1,3.433,3.556,3.2636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
376,3.2941,-1,-1,3.2604,7.7235,3.2328,-1,3.433,3.5575,3.2644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
377,3.295,-1,-1,3.2604,7.8697,3.2328,-1,3.4353,3.5591,3.2652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
378,3.2958,-1,-1,3.2612,7.9355,3.2336,-1,3.4377,3.5607,3.266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
379,3.2984,-1,-1,3.2628,8.1831,3.2343,-1,3.4401,3.5654,3.266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
380,3.3045,-1,-1,3.2644,8.2182,3.2366,-1,3.4425,3.5654,3.2676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
381,3.3072,-1,-1,3.2644,-1,3.2366,-1,3.4425,3.567,3.2708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
382,3.3072,-1,-1,3.2652,-1,3.2373,-1,3.4437,3.567,3.2733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
383,3.308,-1,-1,3.266,-1,3.2373,-1,3.4461,3.5702,3.2749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
384,3.3098,-1,-1,3.266,-1,3.2373,-1,3.4473,3.5702,3.2757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
385,3.3098,-1,-1,3.2692,-1,3.2373,-1,3.4473,3.5702,3.2823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
386,3.3116,-1,-1,3.2692,-1,3.2381,-1,3.4486,3.5719,3.2848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
387,3.3116,-1,-1,3.2692,-1,3.2418,-1,3.4498,3.5751,3.2857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
388,3.3125,-1,-1,3.27,-1,3.2426,-1,3.4522,3.5768,3.2857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
389,3.3125,-1,-1,3.2725,-1,3.2441,-1,3.4535,3.5784,3.2857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
390,3.3134,-1,-1,3.2733,-1,3.2441,-1,3.4609,3.5784,3.2882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
391,3.3143,-1,-1,3.2749,-1,3.2449,-1,3.4672,3.5817,3.2882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392,3.3161,-1,-1,3.2749,-1,3.2457,-1,3.4672,3.5834,3.289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
393,3.317,-1,-1,3.2757,-1,3.2457,-1,3.4685,3.585,3.2899,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
394,3.317,-1,-1,3.2757,-1,3.2464,-1,3.4711,3.585,3.2916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
395,3.3188,-1,-1,3.2765,-1,3.2472,-1,3.4763,3.585,3.2924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
396,3.3197,-1,-1,3.2798,-1,3.2487,-1,3.4802,3.585,3.2941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
397,3.3197,-1,-1,3.2807,-1,3.2495,-1,3.4815,3.5867,3.295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
398,3.3206,-1,-1,3.2832,-1,3.2503,-1,3.4828,3.5867,3.2976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
399,3.3224,-1,-1,3.2848,-1,3.2503,-1,3.4841,3.5918,3.2984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
400,3.3233,-1,-1,3.2857,-1,3.251,-1,3.4855,3.6021,3.2984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
401,3.3316,-1,-1,3.2857,-1,3.2518,-1,3.4868,3.6021,3.2993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
402,3.3325,-1,-1,3.2857,-1,3.2518,-1,3.4868,3.6038,3.2993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
403,3.3335,-1,-1,3.2874,-1,3.2518,-1,3.4868,3.6073,3.2993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
404,3.3344,-1,-1,3.2882,-1,3.2526,-1,3.4895,3.6108,3.3019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
405,3.3344,-1,-1,3.2907,-1,3.2526,-1,3.4908,3.6162,3.3036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
406,3.3344,-1,-1,3.2916,-1,3.2534,-1,3.4949,3.6162,3.3036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
407,3.3391,-1,-1,3.2924,-1,3.2534,-1,3.4949,3.6216,3.3072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408,3.3391,-1,-1,3.295,-1,3.2534,-1,3.4962,3.6216,3.3072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
409,3.341,-1,-1,3.295,-1,3.2549,-1,3.4976,3.6253,3.308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
410,3.341,-1,-1,3.295,-1,3.2549,-1,3.4989,3.6271,3.308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
411,3.342,-1,-1,3.295,-1,3.2565,-1,3.5003,3.6289,3.3089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
412,3.3449,-1,-1,3.2958,-1,3.2573,-1,3.5017,3.6364,3.3089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
413,3.3458,-1,-1,3.2958,-1,3.2581,-1,3.5031,3.6383,3.3098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
414,3.3468,-1,-1,3.2967,-1,3.2596,-1,3.5058,3.6421,3.3098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
415,3.3487,-1,-1,3.2967,-1,3.2596,-1,3.5058,3.6459,3.3107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
416,3.3487,-1,-1,3.2976,-1,3.2596,-1,3.5086,3.6556,3.3125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
417,3.3497,-1,-1,3.2984,-1,3.2596,-1,3.51,3.6615,3.3125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
418,3.3507,-1,-1,3.2993,-1,3.2604,-1,3.5143,3.6635,3.3143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
419,3.3516,-1,-1,3.2993,-1,3.2604,-1,3.5143,3.6635,3.3143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
420,3.3536,-1,-1,3.3002,-1,3.2612,-1,3.5186,3.6676,3.3152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
421,3.3546,-1,-1,3.3002,-1,3.2636,-1,3.5214,3.6696,3.3161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
422,3.3575,-1,-1,3.301,-1,3.266,-1,3.5243,3.6696,3.317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
423,3.3575,-1,-1,3.3028,-1,3.266,-1,3.5243,3.6757,3.3197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
424,3.3585,-1,-1,3.3045,-1,3.2676,-1,3.5287,3.6778,3.3197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
425,3.3595,-1,-1,3.3045,-1,3.2725,-1,3.5331,3.6778,3.3206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
426,3.3605,-1,-1,3.3045,-1,3.2725,-1,3.5346,3.6778,3.3206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
427,3.3605,-1,-1,3.3045,-1,3.2733,-1,3.5376,3.6882,3.3206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
428,3.3635,-1,-1,3.3045,-1,3.2741,-1,3.5376,3.6904,3.3224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
429,3.3665,-1,-1,3.3063,-1,3.2765,-1,3.5421,3.7033,3.3224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
430,3.3665,-1,-1,3.3072,-1,3.2782,-1,3.5421,3.7033,3.3233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
431,3.3686,-1,-1,3.3107,-1,3.2782,-1,3.5498,3.7033,3.3242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432,3.3686,-1,-1,3.3116,-1,3.279,-1,3.5528,3.7077,3.3242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
433,3.3686,-1,-1,3.3125,-1,3.2807,-1,3.5544,3.7258,3.3242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
434,3.3706,-1,-1,3.3125,-1,3.2823,-1,3.5575,3.7375,3.3242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
435,3.3716,-1,-1,3.3152,-1,3.2823,-1,3.5591,3.7423,3.3251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
436,3.3737,-1,-1,3.3152,-1,3.2823,-1,3.5622,3.752,3.327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
437,3.3757,-1,-1,3.3179,-1,3.2832,-1,3.5638,3.752,3.3279,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
438,3.3768,-1,-1,3.3179,-1,3.2848,-1,3.5719,3.7595,3.3288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
439,3.3778,-1,-1,3.3197,-1,3.2848,-1,3.5719,3.762,3.3325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
440,3.3799,-1,-1,3.3233,-1,3.2857,-1,3.5834,3.762,3.3325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
441,3.3799,-1,-1,3.3251,-1,3.2865,-1,3.585,3.7721,3.3335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
442,3.3809,-1,-1,3.3279,-1,3.2865,-1,3.5867,3.7747,3.3335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
443,3.382,-1,-1,3.3307,-1,3.289,-1,3.5884,3.7747,3.3354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
444,3.384,-1,-1,3.3335,-1,3.289,-1,3.5901,3.7825,3.3372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
445,3.3851,-1,-1,3.3335,-1,3.289,-1,3.5918,3.7852,3.3382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
446,3.3883,-1,-1,3.3354,-1,3.289,-1,3.5952,3.7905,3.3382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
447,3.3883,-1,-1,3.3363,-1,3.2899,-1,3.6003,3.7932,3.3401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
448,3.3893,-1,-1,3.3363,-1,3.2916,-1,3.6038,3.8097,3.342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
449,3.3936,-1,-1,3.3372,-1,3.2916,-1,3.6038,3.8125,3.3439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
450,3.3947,-1,-1,3.3391,-1,3.2916,-1,3.6038,3.8182,3.3449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
451,3.399,-1,-1,3.3401,-1,3.2933,-1,3.6055,3.821,3.3458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
452,3.4001,-1,-1,3.342,-1,3.2933,-1,3.6055,3.8268,3.3478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
453,3.4012,-1,-1,3.3429,-1,3.295,-1,3.6091,3.8297,3.3487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
454,3.4012,-1,-1,3.3429,-1,3.295,-1,3.6162,3.8297,3.3507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
455,3.4012,-1,-1,3.3449,-1,3.2958,-1,3.6198,3.8447,3.3516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
456,3.4023,-1,-1,3.3458,-1,3.2967,-1,3.6216,3.8447,3.3546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
457,3.4034,-1,-1,3.3458,-1,3.2984,-1,3.6271,3.8447,3.3565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
458,3.4045,-1,-1,3.3458,-1,3.2984,-1,3.6289,3.8477,3.3605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
459,3.4056,-1,-1,3.3478,-1,3.2993,-1,3.6364,3.8477,3.3625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
460,3.4067,-1,-1,3.3487,-1,3.2993,-1,3.6402,3.8508,3.3625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
461,3.4112,-1,-1,3.3487,-1,3.301,-1,3.6421,3.8539,3.3635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
462,3.4112,-1,-1,3.3497,-1,3.301,-1,3.6517,3.8539,3.3635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
463,3.4123,-1,-1,3.3516,-1,3.301,-1,3.6556,3.8539,3.3645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
464,3.4123,-1,-1,3.3536,-1,3.3072,-1,3.6576,3.8539,3.3655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
465,3.4157,-1,-1,3.3546,-1,3.3072,-1,3.6615,3.857,3.3706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466,3.4191,-1,-1,3.3546,-1,3.308,-1,3.6655,3.8665,3.3716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
467,3.4191,-1,-1,3.3556,-1,3.3125,-1,3.6696,3.8761,3.3726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
468,3.4225,-1,-1,3.3565,-1,3.3143,-1,3.6696,3.8761,3.3726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
469,3.4248,-1,-1,3.3565,-1,3.3143,-1,3.6696,3.8794,3.3757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470,3.4248,-1,-1,3.3565,-1,3.3152,-1,3.6737,3.8861,3.3768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
471,3.4283,-1,-1,3.3575,-1,3.3161,-1,3.6757,3.8894,3.3768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,3.4283,-1,-1,3.3585,-1,3.3161,-1,3.6819,3.8894,3.3799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473,3.4306,-1,-1,3.3585,-1,3.3161,-1,3.684,3.8894,3.383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
474,3.4318,-1,-1,3.3585,-1,3.3161,-1,3.6861,3.9031,3.384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
475,3.433,-1,-1,3.3605,-1,3.3188,-1,3.6904,3.9066,3.3851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
476,3.4353,-1,-1,3.3625,-1,3.3206,-1,3.6925,3.9101,3.3862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
477,3.4353,-1,-1,3.3625,-1,3.3215,-1,3.6925,3.9355,3.3872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
478,3.4365,-1,-1,3.3635,-1,3.3224,-1,3.6968,3.9431,3.3872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
479,3.4401,-1,-1,3.3635,-1,3.3224,-1,3.7077,3.9547,3.3872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
480,3.4401,-1,-1,3.3645,-1,3.3233,-1,3.7122,3.9547,3.3872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
481,3.4401,-1,-1,3.3655,-1,3.3261,-1,3.7122,3.9666,3.3872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
482,3.4401,-1,-1,3.3665,-1,3.3261,-1,3.7144,3.9666,3.3883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
483,3.4401,-1,-1,3.3665,-1,3.3307,-1,3.7144,3.9788,3.3904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
484,3.4401,-1,-1,3.3675,-1,3.3316,-1,3.7258,3.983,3.3915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
485,3.4401,-1,-1,3.3675,-1,3.3316,-1,3.7282,4.0035,3.3947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
486,3.4401,-1,-1,3.3686,-1,3.3325,-1,3.7305,4.007,3.4012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
487,3.4401,-1,-1,3.3686,-1,3.3335,-1,3.7305,4.0097,3.4012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
488,3.4425,-1,-1,3.3686,-1,3.3335,-1,3.7328,4.0114,3.4023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
489,3.4449,-1,-1,3.3686,-1,3.3354,-1,3.7352,4.0395,3.4045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
490,3.4449,-1,-1,3.3716,-1,3.3363,-1,3.7375,4.041,3.4089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
491,3.4461,-1,-1,3.3716,-1,3.3372,-1,3.7423,4.065,3.4112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
492,3.4486,-1,-1,3.3737,-1,3.341,-1,3.7645,4.067,3.4112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
493,3.451,-1,-1,3.3747,-1,3.341,-1,3.7747,4.0742,3.4123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
494,3.4535,-1,-1,3.3747,-1,3.341,-1,3.7905,4.1118,3.4134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
495,3.4559,-1,-1,3.3778,-1,3.341,-1,3.7932,4.1409,3.4145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
496,3.4584,-1,-1,3.3788,-1,3.342,-1,3.7932,4.1599,3.4145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
497,3.4597,-1,-1,3.3788,-1,3.342,-1,3.7959,4.1681,3.4191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
498,3.4609,-1,-1,3.3788,-1,3.3439,-1,3.7959,4.1864,3.4214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
499,3.4609,-1,-1,3.3799,-1,3.3449,-1,3.8013,4.1884,3.4225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
500,3.4622,-1,-1,3.3799,-1,3.3449,-1,3.8041,4.1938,3.4225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
501,3.4634,-1,-1,3.3851,-1,3.3458,-1,3.8097,4.2204,3.4225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
502,3.4634,-1,-1,3.3851,-1,3.3458,-1,3.8125,4.2226,3.4271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
503,3.4647,-1,-1,3.3851,-1,3.3458,-1,3.8182,4.2418,3.4271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
504,3.4647,-1,-1,3.3872,-1,3.3468,-1,3.8239,4.2534,3.4283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
505,3.4647,-1,-1,3.3872,-1,3.3478,-1,3.8297,4.2676,3.4295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
506,3.4698,-1,-1,3.3883,-1,3.3478,-1,3.8327,4.2716,3.4318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
507,3.4711,-1,-1,3.3915,-1,3.3487,-1,3.8327,4.2716,3.4353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
508,3.475,-1,-1,3.3915,-1,3.3487,-1,3.8386,4.2716,3.4353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
509,3.475,-1,-1,3.3915,-1,3.3487,-1,3.8447,4.2765,3.4377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
510,3.4776,-1,-1,3.3936,-1,3.3487,-1,3.8477,4.3107,3.4389,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
511,3.4776,-1,-1,3.3936,-1,3.3507,-1,3.8508,4.3363,3.4401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
512,3.4789,-1,-1,3.3958,-1,3.3526,-1,3.8508,4.3363,3.4425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
513,3.4789,-1,-1,3.3969,-1,3.3526,-1,3.8665,4.3706,3.4425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
514,3.4802,-1,-1,3.3969,-1,3.3575,-1,3.8697,4.3716,3.4437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
515,3.4815,-1,-1,3.3969,-1,3.3595,-1,3.8697,4.3883,3.4437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
516,3.4855,-1,-1,3.3969,-1,3.3595,-1,3.8729,4.4045,3.4437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
517,3.4855,-1,-1,3.3979,-1,3.3605,-1,3.8729,4.4056,3.4473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
518,3.4855,-1,-1,3.399,-1,3.3625,-1,3.8827,4.4089,3.451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
519,3.4881,-1,-1,3.4001,-1,3.3625,-1,3.9066,4.4179,3.451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
520,3.4881,-1,-1,3.4012,-1,3.3635,-1,3.9101,4.4225,3.4522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
521,3.4908,-1,-1,3.4012,-1,3.3635,-1,3.9281,4.433,3.4522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
522,3.4908,-1,-1,3.4089,-1,3.3635,-1,3.9355,4.4353,3.4547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
523,3.4976,-1,-1,3.4123,-1,3.3645,-1,3.9393,4.4425,3.4547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524,3.4989,-1,-1,3.4145,-1,3.3655,-1,3.9393,4.466,3.4559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
525,3.5017,-1,-1,3.4145,-1,3.3665,-1,3.9431,4.4815,3.4559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
526,3.5017,-1,-1,3.4145,-1,3.3686,-1,3.9469,4.5287,3.4559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
527,3.5031,-1,-1,3.4157,-1,3.3696,-1,3.9469,4.5331,3.4572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
