id,data_count_new,cluster_belong_new,data_count_sum
16652,1,-5,26758
16653,2,6,26760
16654,2,9,26762
16655,1,-5,26763
16656,2,8,26765
16657,1,-5,26766
16658,2,2,26768
16659,2,0,26770
16660,2,2,26772
16661,1,-5,26773
16662,1,-5,26774
16663,2,9,26776
16664,1,-5,26777
16665,2,9,26779
16666,1,-5,26780
16667,1,-5,26781
16668,2,8,26783
16669,1,-5,26784
16670,2,4,26786
16671,2,4,26788
16672,2,9,26790
16673,2,4,26792
16674,2,3,26794
16675,4,0,26798
16676,2,8,26800
16677,1,-5,26801
16678,2,7,26803
16679,2,3,26805
16680,2,4,26807
16681,1,-5,26808
16682,2,9,26810
16683,2,3,26812
16684,1,-5,26813
16685,1,-5,26814
16686,3,8,26817
16687,2,9,26819
16688,2,4,26821
16689,3,7,26824
16690,1,-5,26825
16691,2,8,26827
16692,2,5,26829
16693,1,-5,26830
16694,3,4,26833
16695,2,1,26835
16696,1,-5,26836
16697,1,-5,26837
16698,1,-5,26838
16699,2,3,26840
16700,2,1,26842
16701,2,8,26844
16702,1,-5,26845
16703,1,-5,26846
16704,1,-5,26847
16705,1,-5,26848
16706,2,9,26850
16707,1,-5,26851
16708,1,-5,26852
16709,2,6,26854
16710,2,7,26856
16711,2,6,26858
16712,1,-5,26859
16713,1,-5,26860
16714,1,-5,26861
16715,2,7,26863
16716,1,-5,26864
16717,2,3,26866
16718,1,-5,26867
16719,2,6,26869
16720,2,7,26871
16721,1,-5,26872
16722,2,0,26874
16723,2,5,26876
16724,2,4,26878
16725,1,-5,26879
16726,2,9,26881
16727,2,4,26883
16728,1,-5,26884
16729,1,-5,26885
16730,2,4,26887
16731,1,-5,26888
16732,2,5,26890
16733,2,8,26892
16734,1,-5,26893
16735,2,5,26895
16736,1,-5,26896
16737,2,2,26898
16738,1,-5,26899
16739,2,2,26901
16740,1,-5,26902
16741,2,1,26904
16742,3,5,26907
16743,1,-5,26908
16744,2,2,26910
16745,1,-5,26911
16746,2,0,26913
16747,2,4,26915
16748,2,1,26917
16749,2,7,26919
16750,3,3,26922
16751,3,2,26925
16752,1,-5,26926
16753,2,3,26928
16754,1,-5,26929
16755,2,4,26931
16756,2,2,26933
16757,1,-5,26934
16758,1,-5,26935
16759,2,9,26937
16760,2,2,26939
16761,2,7,26941
16762,1,-5,26942
16763,2,4,26944
16764,2,6,26946
16765,2,0,26948
16766,2,2,26950
16767,2,9,26952
16768,1,-5,26953
16769,1,-5,26954
16770,1,-5,26955
16771,2,5,26957
16772,2,8,26959
16773,3,0,26962
16774,1,-5,26963
16775,2,9,26965
16776,2,2,26967
16777,1,-5,26968
16778,2,4,26970
16779,1,-5,26971
16780,2,3,26973
16781,2,0,26975
16782,1,-5,26976
16783,1,-5,26977
16784,1,-5,26978
16785,3,4,26981
16786,1,-5,26982
16787,2,0,26984
16788,1,-5,26985
16789,2,8,26987
16790,1,-5,26988
16791,3,9,26991
16792,1,-5,26992
16793,1,-5,26993
16794,1,-5,26994
16795,2,4,26996
16796,2,2,26998
16797,1,-5,26999
16798,1,-5,27000
16799,2,5,27002
16800,2,6,27004
16801,1,-5,27005
16802,1,-5,27006
16803,1,-5,27007
16804,1,-5,27008
16805,1,-5,27009
16806,2,7,27011
16807,1,-5,27012
16808,2,4,27014
16809,2,4,27016
16810,1,-5,27017
16811,1,-5,27018
16812,2,7,27020
16813,2,9,27022
16814,2,3,27024
16815,1,-5,27025
16816,2,9,27027
16817,2,1,27029
16818,1,-5,27030
16819,2,5,27032
16820,2,9,27034
16821,1,-5,27035
16822,1,-5,27036
16823,1,-5,27037
16824,4,7,27041
16825,2,4,27043
16826,1,-5,27044
16827,1,-5,27045
16828,1,-5,27046
16829,2,3,27048
16830,2,5,27050
16831,2,2,27052
16832,2,1,27054
16833,2,1,27056
16834,2,0,27058
16835,2,8,27060
16836,1,-5,27061
16837,2,4,27063
16838,1,-5,27064
16839,1,-5,27065
16840,1,-5,27066
16841,2,3,27068
16842,1,-5,27069
16843,2,7,27071
16844,3,2,27074
16845,2,8,27076
16846,1,-5,27077
16847,2,6,27079
16848,2,0,27081
16849,2,6,27083
16850,1,-5,27084
16851,2,3,27086
16852,1,-5,27087
16853,2,1,27089
16854,2,3,27091
16855,2,9,27093
16856,1,-5,27094
16857,2,3,27096
16858,2,9,27098
16859,2,1,27100
16860,3,8,27103
16861,1,-5,27104
16862,2,7,27106
16863,2,0,27108
16864,2,9,27110
16865,1,-5,27111
16866,2,1,27113
16867,1,-5,27114
16868,1,-5,27115
16869,1,-5,27116
16870,2,3,27118
16871,1,-5,27119
16872,1,-5,27120
16873,1,-5,27121
16874,1,-5,27122
16875,1,-5,27123
16876,1,-5,27124
16877,2,5,27126
16878,1,-5,27127
16879,1,-5,27128
16880,3,6,27131
16881,1,-5,27132
16882,2,2,27134
16883,2,9,27136
16884,2,1,27138
16885,2,5,27140
16886,1,-5,27141
16887,2,0,27143
16888,2,2,27145
16889,1,-5,27146
16890,2,1,27148
16891,2,4,27150
16892,1,-5,27151
16893,3,7,27154
16894,1,-5,27155
16895,2,6,27157
16896,2,1,27159
16897,2,3,27161
16898,1,-5,27162
16899,2,4,27164
16900,1,-5,27165
16901,1,-5,27166
16902,2,4,27168
16903,2,4,27170
16904,1,-5,27171
16905,2,7,27173
16906,1,-5,27174
16907,1,-5,27175
16908,2,1,27177
16909,1,-5,27178
16910,1,-5,27179
16911,1,-5,27180
16912,1,-5,27181
16913,2,8,27183
16914,2,0,27185
16915,2,2,27187
16916,2,4,27189
16917,1,-5,27190
16918,2,4,27192
16919,2,2,27194
16920,2,6,27196
16921,2,0,27198
16922,2,2,27200
16923,2,3,27202
16924,2,3,27204
16925,2,3,27206
16926,2,6,27208
16927,2,4,27210
16928,1,-5,27211
16929,1,-5,27212
16930,1,-5,27213
16931,1,-5,27214
16932,2,4,27216
16933,1,-5,27217
16934,2,5,27219
16935,1,-5,27220
16936,2,7,27222
16937,1,-5,27223
16938,2,3,27225
16939,2,0,27227
16940,1,-5,27228
16941,1,-5,27229
16942,1,-5,27230
16943,1,-5,27231
16944,2,3,27233
16945,2,9,27235
16946,1,-5,27236
16947,2,7,27238
16948,2,9,27240
16949,2,5,27242
16950,1,-5,27243
16951,1,-5,27244
16952,3,7,27247
16953,1,-5,27248
16954,2,0,27250
16955,1,-5,27251
16956,2,8,27253
16957,1,-5,27254
16958,3,4,27257
16959,1,-5,27258
16960,2,3,27260
16961,1,-5,27261
16962,2,5,27263
16963,2,0,27265
16964,2,8,27267
16965,1,-5,27268
16966,2,1,27270
16967,1,-5,27271
16968,2,1,27273
16969,1,-5,27274
16970,2,8,27276
16971,2,7,27278
16972,1,-5,27279
16973,2,4,27281
16974,1,-5,27282
16975,2,4,27284
16976,2,6,27286
16977,1,-5,27287
16978,2,5,27289
16979,1,-5,27290
16980,2,1,27292
16981,1,-5,27293
16982,1,-5,27294
16983,2,8,27296
16984,1,-5,27297
16985,2,8,27299
16986,2,9,27301
16987,1,-5,27302
16988,2,8,27304
16989,1,-5,27305
16990,1,-5,27306
16991,3,5,27309
16992,1,-5,27310
16993,1,-5,27311
16994,1,-5,27312
16995,4,0,27316
16996,2,4,27318
16997,2,4,27320
16998,1,-5,27321
16999,1,-5,27322
17000,2,8,27324
17001,2,5,27326
17002,1,-5,27327
17003,2,2,27329
17004,2,9,27331
17005,1,-5,27332
17006,2,4,27334
17007,2,5,27336
17008,1,-5,27337
17009,2,3,27339
17010,1,-5,27340
17011,1,-5,27341
17012,2,4,27343
17013,1,-5,27344
17014,1,-5,27345
17015,2,9,27347
17016,1,-5,27348
17017,1,-5,27349
17018,1,-5,27350
17019,2,4,27352
17020,2,1,27354
17021,2,5,27356
17022,1,-5,27357
17023,2,4,27359
17024,1,-5,27360
17025,2,2,27362
17026,2,5,27364
17027,2,5,27366
17028,2,9,27368
17029,1,-5,27369
17030,1,-5,27370
17031,1,-5,27371
17032,2,1,27373
17033,1,-5,27374
17034,1,-5,27375
17035,1,-5,27376
17036,1,-5,27377
17037,2,1,27379
17038,2,9,27381
17039,2,4,27383
17040,1,-5,27384
17041,2,1,27386
17042,2,2,27388
17043,2,6,27390
17044,2,6,27392
17045,1,-5,27393
17046,1,-5,27394
17047,2,1,27396
17048,2,9,27398
17049,2,5,27400
17050,2,4,27402
17051,2,7,27404
17052,1,-5,27405
17053,2,5,27407
17054,2,7,27409
17055,2,2,27411
17056,2,9,27413
17057,2,2,27415
17058,1,-5,27416
17059,1,-5,27417
17060,1,-5,27418
17061,2,9,27420
17062,3,9,27423
17063,1,-5,27424
17064,2,3,27426
17065,2,6,27428
17066,2,9,27430
17067,1,-5,27431
17068,2,8,27433
17069,2,5,27435
17070,2,9,27437
17071,1,-5,27438
17072,2,7,27440
17073,1,-5,27441
17074,1,-5,27442
17075,2,4,27444
17076,2,0,27446
17077,2,1,27448
17078,2,3,27450
17079,2,1,27452
17080,1,-5,27453
17081,1,-5,27454
17082,1,-5,27455
17083,1,-5,27456
17084,1,-5,27457
17085,2,2,27459
17086,1,-5,27460
17087,1,-5,27461
17088,3,5,27464
17089,1,-5,27465
17090,1,-5,27466
17091,1,-5,27467
17092,1,-5,27468
17093,2,1,27470
17094,1,-5,27471
17095,2,9,27473
17096,3,6,27476
17097,2,4,27478
17098,2,5,27480
17099,2,2,27482
17100,1,-5,27483
17101,2,8,27485
17102,1,-5,27486
17103,1,-5,27487
17104,3,0,27490
17105,1,-5,27491
17106,2,4,27493
17107,1,-5,27494
17108,2,3,27496
17109,1,-5,27497
17110,1,-5,27498
17111,2,1,27500
17112,2,9,27502
17113,2,4,27504
17114,2,0,27506
17115,1,-5,27507
17116,1,-5,27508
17117,2,3,27510
17118,2,3,27512
17119,2,0,27514
17120,3,5,27517
17121,2,1,27519
17122,2,2,27521
17123,1,-5,27522
17124,1,-5,27523
17125,1,-5,27524
17126,2,9,27526
17127,1,-5,27527
17128,2,4,27529
17129,2,9,27531
17130,1,-5,27532
17131,2,3,27534
17132,2,7,27536
17133,2,9,27538
17134,2,0,27540
17135,1,-5,27541
17136,2,2,27543
17137,4,0,27547
17138,2,1,27549
17139,1,-5,27550
17140,4,6,27554
17141,1,-5,27555
17142,1,-5,27556
17143,2,4,27558
17144,2,7,27560
17145,2,1,27562
17146,2,1,27564
17147,2,5,27566
17148,1,-5,27567
17149,1,-5,27568
17150,1,-5,27569
17151,1,-5,27570
17152,1,-5,27571
17153,1,-5,27572
17154,2,4,27574
17155,2,2,27576
17156,2,8,27578
17157,2,0,27580
17158,1,-5,27581
17159,3,4,27584
17160,2,5,27586
17161,2,6,27588
17162,1,-5,27589
17163,1,-5,27590
17164,2,6,27592
17165,2,0,27594
17166,1,-5,27595
17167,1,-5,27596
17168,2,0,27598
17169,2,8,27600
17170,1,-5,27601
17171,1,-5,27602
17172,1,-5,27603
17173,1,-5,27604
17174,2,8,27606
17175,2,3,27608
17176,1,-5,27609
17177,2,6,27611
17178,2,8,27613
17179,2,7,27615
17180,2,8,27617
17181,2,3,27619
17182,1,-5,27620
17183,1,-5,27621
17184,2,5,27623
17185,1,-5,27624
17186,2,1,27626
17187,2,0,27628
17188,2,4,27630
17189,1,-5,27631
17190,2,5,27633
17191,2,9,27635
17192,2,5,27637
17193,1,-5,27638
17194,1,-5,27639
17195,2,5,27641
17196,1,-5,27642
17197,2,4,27644
17198,2,5,27646
17199,2,0,27648
17200,3,4,27651
17201,1,-5,27652
17202,2,9,27654
17203,2,2,27656
17204,1,-5,27657
17205,2,5,27659
17206,1,-5,27660
17207,2,3,27662
17208,1,-5,27663
17209,2,7,27665
17210,2,0,27667
17211,3,0,27670
17212,3,8,27673
17213,2,7,27675
17214,2,3,27677
17215,1,-5,27678
17216,1,-5,27679
17217,2,1,27681
17218,2,0,27683
17219,1,-5,27684
17220,2,8,27686
17221,1,-5,27687
17222,2,6,27689
17223,1,-5,27690
17224,2,3,27692
17225,2,8,27694
17226,3,0,27697
17227,1,-5,27698
17228,2,0,27700
17229,3,8,27703
17230,3,4,27706
17231,1,-5,27707
17232,1,-5,27708
17233,1,-5,27709
17234,2,4,27711
17235,2,5,27713
17236,2,4,27715
17237,1,-5,27716
17238,1,-5,27717
17239,2,4,27719
17240,2,0,27721
17241,1,-5,27722
17242,4,9,27726
17243,2,3,27728
17244,1,-5,27729
17245,2,8,27731
17246,2,2,27733
17247,1,-5,27734
17248,1,-5,27735
17249,2,4,27737
17250,2,8,27739
17251,1,-5,27740
17252,1,-5,27741
17253,1,-5,27742
17254,1,-5,27743
17255,2,5,27745
17256,2,6,27747
17257,2,7,27749
17258,1,-5,27750
17259,2,6,27752
17260,2,5,27754
17261,1,-5,27755
17262,2,6,27757
17263,2,1,27759
17264,2,5,27761
17265,2,0,27763
17266,2,7,27765
17267,2,6,27767
17268,1,-5,27768
17269,2,4,27770
17270,1,-5,27771
17271,1,-5,27772
17272,2,1,27774
17273,2,9,27776
17274,1,-5,27777
17275,1,-5,27778
17276,1,-5,27779
17277,2,8,27781
17278,3,8,27784
17279,2,6,27786
17280,1,-5,27787
17281,2,7,27789
17282,1,-5,27790
17283,2,4,27792
17284,2,5,27794
17285,2,5,27796
17286,2,3,27798
17287,1,-5,27799
17288,1,-5,27800
17289,2,6,27802
17290,2,0,27804
17291,1,-5,27805
17292,3,6,27808
17293,1,-5,27809
17294,2,3,27811
17295,2,1,27813
17296,2,1,27815
17297,2,9,27817
17298,2,2,27819
17299,2,7,27821
17300,1,-5,27822
17301,3,3,27825
17302,1,-5,27826
17303,2,3,27828
17304,1,-5,27829
17305,2,0,27831
17306,1,-5,27832
17307,2,5,27834
17308,2,4,27836
17309,2,1,27838
17310,1,-5,27839
17311,1,-5,27840
17312,1,-5,27841
17313,3,2,27844
17314,1,-5,27845
17315,1,-5,27846
17316,1,-5,27847
17317,2,9,27849
17318,2,8,27851
17319,2,2,27853
17320,2,0,27855
17321,1,-5,27856
17322,2,3,27858
17323,2,8,27860
17324,2,2,27862
17325,3,4,27865
17326,2,6,27867
17327,1,-5,27868
17328,3,4,27871
17329,1,-5,27872
17330,2,8,27874
17331,2,2,27876
17332,3,9,27879
17333,2,5,27881
17334,1,-5,27882
17335,2,2,27884
17336,2,9,27886
17337,2,4,27888
17338,1,-5,27889
17339,1,-5,27890
17340,1,-5,27891
17341,1,-5,27892
17342,2,2,27894
17343,2,0,27896
17344,2,0,27898
17345,1,-5,27899
17346,2,1,27901
17347,1,-5,27902
17348,2,0,27904
17349,1,-5,27905
17350,2,9,27907
17351,1,-5,27908
17352,2,0,27910
17353,2,7,27912
17354,3,5,27915
17355,1,-5,27916
17356,2,9,27918
17357,1,-5,27919
17358,1,-5,27920
17359,1,-5,27921
17360,2,8,27923
17361,2,8,27925
17362,2,9,27927
17363,1,-5,27928
17364,2,8,27930
17365,1,-5,27931
17366,1,-5,27932
17367,2,4,27934
17368,3,3,27937
17369,2,9,27939
17370,2,6,27941
17371,2,7,27943
17372,1,-5,27944
17373,2,4,27946
17374,3,3,27949
17375,2,9,27951
17376,1,-5,27952
17377,2,8,27954
17378,3,0,27957
17379,2,0,27959
17380,2,7,27961
17381,1,-5,27962
17382,2,6,27964
17383,2,1,27966
17384,2,4,27968
17385,2,2,27970
17386,1,-5,27971
17387,1,-5,27972
17388,1,-5,27973
17389,2,5,27975
17390,2,1,27977
17391,2,9,27979
17392,3,4,27982
17393,2,2,27984
17394,2,3,27986
17395,2,3,27988
17396,1,-5,27989
17397,1,-5,27990
17398,1,-5,27991
17399,1,-5,27992
17400,3,8,27995
17401,2,7,27997
17402,2,4,27999
17403,3,5,28002
17404,1,-5,28003
17405,2,7,28005
17406,1,-5,28006
17407,2,8,28008
17408,3,2,28011
17409,1,-5,28012
17410,1,-5,28013
17411,1,-5,28014
17412,2,3,28016
17413,1,-5,28017
17414,2,0,28019
17415,2,4,28021
17416,1,-5,28022
17417,1,-5,28023
17418,1,-5,28024
17419,2,2,28026
17420,1,-5,28027
17421,1,-5,28028
17422,2,3,28030
17423,2,8,28032
17424,1,-5,28033
17425,2,3,28035
17426,1,-5,28036
17427,3,4,28039
17428,2,8,28041
17429,2,6,28043
17430,2,3,28045
17431,1,-5,28046
17432,1,-5,28047
17433,1,-5,28048
17434,1,-5,28049
17435,1,-5,28050
17436,1,-5,28051
17437,2,1,28053
17438,2,9,28055
17439,2,7,28057
17440,1,-5,28058
17441,2,8,28060
17442,2,0,28062
17443,2,1,28064
17444,1,-5,28065
17445,2,0,28067
17446,1,-5,28068
17447,2,8,28070
17448,1,-5,28071
17449,1,-5,28072
17450,2,8,28074
17451,2,2,28076
17452,2,7,28078
17453,2,4,28080
17454,2,2,28082
17455,1,-5,28083
17456,1,-5,28084
17457,1,-5,28085
17458,2,6,28087
17459,2,3,28089
17460,3,9,28092
17461,2,7,28094
17462,2,9,28096
17463,1,-5,28097
17464,1,-5,28098
17465,2,4,28100
17466,2,8,28102
17467,1,-5,28103
17468,2,4,28105
17469,2,1,28107
17470,2,7,28109
17471,2,0,28111
17472,1,-5,28112
17473,1,-5,28113
17474,1,-5,28114
17475,1,-5,28115
17476,1,-5,28116
17477,1,-5,28117
17478,2,3,28119
17479,2,8,28121
17480,1,-5,28122
17481,2,4,28124
17482,1,-5,28125
17483,1,-5,28126
17484,1,-5,28127
17485,2,8,28129
17486,1,-5,28130
17487,1,-5,28131
17488,1,-5,28132
17489,2,5,28134
17490,1,-5,28135
17491,2,4,28137
17492,1,-5,28138
17493,1,-5,28139
17494,2,2,28141
17495,1,-5,28142
17496,2,6,28144
17497,1,-5,28145
17498,2,0,28147
17499,2,1,28149
17500,3,7,28152
17501,1,-5,28153
17502,2,0,28155
17503,2,9,28157
17504,1,-5,28158
17505,2,2,28160
17506,2,7,28162
17507,1,-5,28163
17508,2,6,28165
17509,1,-5,28166
17510,1,-5,28167
17511,2,4,28169
17512,1,-5,28170
17513,1,-5,28171
17514,2,7,28173
17515,2,1,28175
17516,2,1,28177
17517,2,7,28179
17518,1,-5,28180
17519,1,-5,28181
17520,2,2,28183
17521,1,-5,28184
17522,1,-5,28185
17523,2,5,28187
17524,1,-5,28188
17525,2,7,28190
17526,2,3,28192
17527,2,6,28194
17528,1,-5,28195
17529,1,-5,28196
17530,2,8,28198
17531,1,-5,28199
17532,1,-5,28200
17533,1,-5,28201
17534,2,4,28203
17535,1,-5,28204
17536,2,9,28206
17537,2,3,28208
17538,2,4,28210
17539,1,-5,28211
17540,2,4,28213
17541,1,-5,28214
17542,2,9,28216
17543,2,8,28218
17544,2,8,28220
17545,1,-5,28221
17546,1,-5,28222
17547,1,-5,28223
17548,1,-5,28224
17549,1,-5,28225
17550,2,3,28227
17551,2,4,28229
17552,2,3,28231
17553,2,8,28233
17554,2,8,28235
17555,1,-5,28236
17556,2,4,28238
17557,2,3,28240
17558,2,3,28242
17559,1,-5,28243
17560,1,-5,28244
17561,2,4,28246
17562,2,0,28248
17563,1,-5,28249
17564,2,4,28251
17565,2,6,28253
17566,1,-5,28254
17567,2,2,28256
17568,2,2,28258
17569,2,6,28260
17570,1,-5,28261
17571,2,1,28263
17572,2,0,28265
17573,3,4,28268
17574,2,1,28270
17575,1,-5,28271
17576,2,2,28273
17577,3,4,28276
17578,3,1,28279
17579,1,-5,28280
17580,2,4,28282
17581,2,3,28284
17582,1,-5,28285
17583,1,-5,28286
17584,1,-5,28287
17585,1,-5,28288
17586,1,-5,28289
17587,2,9,28291
17588,1,-5,28292
17589,2,6,28294
17590,1,-5,28295
17591,1,-5,28296
17592,2,4,28298
17593,2,3,28300
17594,2,3,28302
17595,1,-5,28303
17596,2,0,28305
17597,1,-5,28306
17598,2,7,28308
17599,1,-5,28309
17600,2,6,28311
17601,2,9,28313
17602,2,3,28315
17603,2,7,28317
17604,1,-5,28318
17605,1,-5,28319
17606,1,-5,28320
17607,2,0,28322
17608,2,0,28324
17609,1,-5,28325
17610,2,0,28327
17611,1,-5,28328
17612,2,6,28330
17613,2,0,28332
17614,1,-5,28333
17615,2,1,28335
17616,2,5,28337
17617,1,-5,28338
17618,2,5,28340
17619,1,-5,28341
17620,2,4,28343
17621,2,1,28345
17622,1,-5,28346
17623,2,4,28348
17624,2,8,28350
17625,1,-5,28351
17626,2,3,28353
17627,2,4,28355
17628,2,8,28357
17629,3,8,28360
17630,2,7,28362
17631,1,-5,28363
17632,4,3,28367
17633,1,-5,28368
17634,2,2,28370
17635,2,3,28372
17636,2,0,28374
17637,2,0,28376
17638,2,7,28378
17639,2,2,28380
17640,2,7,28382
17641,1,-5,28383
17642,1,-5,28384
17643,2,1,28386
17644,1,-5,28387
17645,2,4,28389
17646,2,1,28391
17647,1,-5,28392
17648,2,6,28394
17649,2,6,28396
17650,1,-5,28397
17651,1,-5,28398
17652,1,-5,28399
17653,2,4,28401
17654,1,-5,28402
17655,1,-5,28403
17656,2,4,28405
17657,1,-5,28406
17658,2,9,28408
17659,2,5,28410
17660,2,5,28412
17661,2,1,28414
17662,1,-5,28415
17663,2,4,28417
17664,2,8,28419
17665,1,-5,28420
17666,1,-5,28421
17667,2,4,28423
17668,2,3,28425
17669,2,4,28427
17670,1,-5,28428
17671,2,9,28430
17672,1,-5,28431
17673,3,3,28434
17674,1,-5,28435
17675,2,9,28437
17676,1,-5,28438
17677,1,-5,28439
17678,2,4,28441
17679,1,-5,28442
17680,2,0,28444
17681,1,-5,28445
17682,2,0,28447
17683,3,4,28450
17684,1,-5,28451
17685,1,-5,28452
17686,2,5,28454
17687,2,8,28456
17688,1,-5,28457
17689,3,5,28460
17690,2,9,28462
17691,2,5,28464
17692,2,8,28466
17693,1,-5,28467
17694,1,-5,28468
17695,1,-5,28469
17696,2,4,28471
17697,1,-5,28472
17698,1,-5,28473
17699,1,-5,28474
17700,1,-5,28475
17701,2,7,28477
17702,1,-5,28478
17703,1,-5,28479
17704,1,-5,28480
17705,1,-5,28481
17706,2,9,28483
17707,2,4,28485
17708,2,1,28487
17709,1,-5,28488
17710,2,5,28490
17711,3,0,28493
17712,1,-5,28494
17713,2,4,28496
17714,2,9,28498
17715,1,-5,28499
17716,1,-5,28500
17717,2,9,28502
17718,2,2,28504
17719,1,-5,28505
17720,2,1,28507
17721,1,-5,28508
17722,2,1,28510
17723,2,9,28512
17724,2,6,28514
17725,2,6,28516
17726,2,8,28518
17727,2,6,28520
17728,1,-5,28521
17729,2,2,28523
17730,1,-5,28524
17731,2,4,28526
17732,1,-5,28527
17733,2,0,28529
17734,1,-5,28530
17735,2,3,28532
17736,2,0,28534
17737,1,-5,28535
17738,2,1,28537
17739,2,8,28539
17740,1,-5,28540
17741,2,8,28542
17742,2,8,28544
17743,1,-5,28545
17744,1,-5,28546
17745,1,-5,28547
17746,1,-5,28548
17747,1,-5,28549
17748,2,3,28551
17749,1,-5,28552
17750,1,-5,28553
17751,1,-5,28554
17752,2,4,28556
17753,2,6,28558
17754,2,9,28560
17755,1,-5,28561
17756,2,0,28563
17757,1,-5,28564
17758,2,8,28566
17759,2,0,28568
17760,1,-5,28569
17761,2,3,28571
17762,2,9,28573
17763,1,-5,28574
17764,2,9,28576
17765,1,-5,28577
17766,2,1,28579
17767,1,-5,28580
17768,2,6,28582
17769,2,2,28584
17770,1,-5,28585
17771,2,5,28587
17772,1,-5,28588
17773,1,-5,28589
17774,3,7,28592
17775,2,9,28594
17776,2,8,28596
17777,1,-5,28597
17778,2,4,28599
17779,2,0,28601
17780,1,-5,28602
17781,2,4,28604
17782,2,1,28606
17783,1,-5,28607
17784,2,2,28609
17785,1,-5,28610
17786,1,-5,28611
17787,3,7,28614
17788,2,9,28616
17789,2,6,28618
17790,2,9,28620
17791,1,-5,28621
17792,1,-5,28622
17793,2,8,28624
17794,2,6,28626
17795,2,6,28628
17796,1,-5,28629
17797,1,-5,28630
17798,2,9,28632
17799,2,7,28634
17800,2,3,28636
17801,3,9,28639
17802,2,7,28641
17803,3,2,28644
17804,2,3,28646
17805,1,-5,28647
17806,2,5,28649
17807,2,8,28651
17808,2,2,28653
17809,2,9,28655
17810,2,6,28657
17811,2,1,28659
17812,1,-5,28660
17813,1,-5,28661
17814,2,9,28663
17815,2,4,28665
17816,1,-5,28666
17817,2,6,28668
17818,2,8,28670
17819,2,2,28672
17820,2,1,28674
17821,1,-5,28675
17822,1,-5,28676
17823,1,-5,28677
17824,1,-5,28678
17825,2,0,28680
17826,4,9,28684
17827,2,2,28686
17828,2,6,28688
17829,2,1,28690
17830,2,7,28692
17831,2,7,28694
17832,2,8,28696
17833,1,-5,28697
17834,1,-5,28698
17835,2,7,28700
17836,2,9,28702
17837,2,8,28704
17838,2,5,28706
17839,2,5,28708
17840,2,7,28710
17841,1,-5,28711
17842,3,5,28714
17843,2,9,28716
17844,1,-5,28717
17845,3,5,28720
17846,2,0,28722
17847,2,5,28724
17848,1,-5,28725
17849,1,-5,28726
17850,2,1,28728
17851,1,-5,28729
17852,2,8,28731
17853,2,4,28733
17854,2,5,28735
17855,1,-5,28736
17856,2,6,28738
17857,2,4,28740
17858,2,0,28742
17859,1,-5,28743
17860,1,-5,28744
17861,1,-5,28745
17862,2,6,28747
17863,1,-5,28748
17864,2,5,28750
17865,2,0,28752
17866,2,4,28754
17867,1,-5,28755
17868,2,1,28757
17869,2,8,28759
17870,2,4,28761
17871,3,8,28764
17872,1,-5,28765
17873,2,8,28767
17874,1,-5,28768
17875,2,7,28770
17876,2,7,28772
17877,2,3,28774
17878,2,6,28776
17879,2,8,28778
17880,1,-5,28779
17881,2,4,28781
17882,2,5,28783
17883,2,1,28785
17884,2,5,28787
17885,2,8,28789
17886,2,2,28791
17887,2,1,28793
17888,1,-5,28794
17889,1,-5,28795
17890,1,-5,28796
17891,1,-5,28797
17892,3,6,28800
17893,1,-5,28801
17894,2,0,28803
17895,1,-5,28804
17896,2,6,28806
17897,1,-5,28807
17898,2,6,28809
17899,1,-5,28810
17900,2,3,28812
17901,1,-5,28813
17902,2,0,28815
17903,2,3,28817
17904,2,2,28819
17905,1,-5,28820
17906,2,3,28822
17907,1,-5,28823
17908,1,-5,28824
17909,2,8,28826
17910,2,0,28828
17911,2,4,28830
17912,2,8,28832
17913,2,8,28834
17914,1,-5,28835
17915,1,-5,28836
17916,2,8,28838
17917,2,4,28840
17918,2,1,28842
17919,1,-5,28843
17920,2,4,28845
17921,2,0,28847
17922,2,1,28849
17923,2,4,28851
17924,1,-5,28852
17925,1,-5,28853
17926,2,0,28855
17927,2,7,28857
17928,1,-5,28858
17929,1,-5,28859
17930,2,4,28861
17931,2,7,28863
17932,2,8,28865
17933,2,8,28867
17934,2,5,28869
17935,2,4,28871
17936,2,4,28873
17937,1,-5,28874
17938,3,5,28877
17939,1,-5,28878
17940,1,-5,28879
17941,2,4,28881
17942,2,2,28883
17943,2,5,28885
17944,1,-5,28886
17945,2,5,28888
17946,2,3,28890
17947,1,-5,28891
17948,2,4,28893
17949,1,-5,28894
17950,1,-5,28895
17951,2,8,28897
17952,2,8,28899
17953,1,-5,28900
17954,2,6,28902
17955,2,6,28904
17956,1,-5,28905
17957,2,3,28907
17958,2,3,28909
17959,1,-5,28910
17960,1,-5,28911
17961,2,4,28913
17962,2,8,28915
17963,2,8,28917
17964,1,-5,28918
17965,1,-5,28919
17966,1,-5,28920
17967,1,-5,28921
17968,1,-5,28922
17969,1,-5,28923
17970,2,0,28925
17971,1,-5,28926
17972,1,-5,28927
17973,2,8,28929
17974,1,-5,28930
17975,2,4,28932
17976,2,3,28934
17977,1,-5,28935
17978,1,-5,28936
17979,1,-5,28937
17980,2,2,28939
17981,2,8,28941
17982,2,5,28943
17983,3,5,28946
17984,2,0,28948
17985,2,1,28950
17986,1,-5,28951
17987,1,-5,28952
17988,2,1,28954
17989,2,9,28956
17990,2,6,28958
17991,2,0,28960
17992,1,-5,28961
